payment_id,order_id,payment_method,payment_status,payment_date
PAY009951,O009951,Mobile Payment,Completed,2023-11-20 10:23:24
PAY008406,O008406,Mobile Payment,Completed,2023-11-20 10:54:44
PAY008955,O008955,Bank Transfer,Completed,2023-11-20 11:43:54
PAY008704,O008704,Bank Transfer,Completed,2023-11-20 14:06:13
PAY005950,O005950,Credit Card,Completed,2023-11-20 14:29:07
PAY005628,O005628,Bank Transfer,Completed,2023-11-20 15:45:50
PAY002649,O002649,Credit Card,Completed,2023-11-20 18:51:33
PAY003746,O003746,Credit Card,Completed,2023-11-20 19:17:10
PAY005907,O005907,Mobile Payment,Completed,2023-11-20 19:46:25
PAY005211,O005211,Bank Transfer,Completed,2023-11-20 19:58:35
PAY006909,O006909,Credit Card,Completed,2023-11-20 20:38:51
PAY003952,O003952,Bank Transfer,Completed,2023-11-20 20:25:46
PAY003604,O003604,Bank Transfer,Completed,2023-11-20 20:49:23
PAY006310,O006310,Bank Transfer,Completed,2023-11-21 00:32:26
PAY003848,O003848,Mobile Payment,Completed,2023-11-21 02:06:07
PAY001562,O001562,Credit Card,Completed,2023-11-21 05:29:40
PAY006630,O006630,Bank Transfer,Completed,2023-11-21 06:41:12
PAY009496,O009496,Mobile Payment,Completed,2023-11-21 09:30:38
PAY003183,O003183,Credit Card,Completed,2023-11-21 09:10:33
PAY007991,O007991,Mobile Payment,Completed,2023-11-21 09:27:38
PAY000257,O000257,Mobile Payment,Completed,2023-11-21 11:24:26
PAY001377,O001377,Bank Transfer,Completed,2023-11-21 13:59:51
PAY006281,O006281,Mobile Payment,Completed,2023-11-21 17:00:36
PAY006312,O006312,Mobile Payment,Completed,2023-11-21 18:07:42
PAY008116,O008116,Credit Card,Completed,2023-11-21 18:10:50
PAY009561,O009561,Credit Card,Pending,
PAY005283,O005283,Bank Transfer,Completed,2023-11-21 19:30:20
PAY002807,O002807,Credit Card,Completed,2023-11-21 19:56:10
PAY003441,O003441,Credit Card,Completed,2023-11-21 21:02:49
PAY001738,O001738,Bank Transfer,Pending,
PAY003061,O003061,Mobile Payment,Completed,2023-11-21 23:08:38
PAY001849,O001849,Credit Card,Completed,2023-11-22 06:13:08
PAY008524,O008524,Credit Card,Completed,2023-11-22 08:28:39
PAY005131,O005131,Bank Transfer,Completed,2023-11-22 10:28:27
PAY006465,O006465,Credit Card,Completed,2023-11-22 10:58:21
PAY002557,O002557,Credit Card,Completed,2023-11-22 11:07:02
PAY000110,O000110,Bank Transfer,Pending,
PAY006071,O006071,Mobile Payment,Completed,2023-11-22 12:49:48
PAY002047,O002047,Credit Card,Completed,2023-11-22 12:41:01
PAY009087,O009087,Bank Transfer,Completed,2023-11-22 13:37:11
PAY007854,O007854,Mobile Payment,Completed,2023-11-22 14:31:47
PAY009321,O009321,Bank Transfer,Completed,2023-11-22 15:17:06
PAY000173,O000173,Credit Card,Pending,
PAY004565,O004565,Credit Card,Completed,2023-11-22 17:52:05
PAY007910,O007910,Credit Card,Completed,2023-11-22 18:45:01
PAY005556,O005556,Credit Card,Pending,
PAY005905,O005905,Credit Card,Completed,2023-11-22 23:32:45
PAY004578,O004578,Mobile Payment,Completed,2023-11-22 23:56:05
PAY009771,O009771,Mobile Payment,Completed,2023-11-23 00:16:10
PAY002547,O002547,Bank Transfer,Completed,2023-11-23 04:21:31
PAY004296,O004296,Credit Card,Completed,2023-11-23 05:18:36
PAY001053,O001053,Mobile Payment,Failed,
PAY003247,O003247,Bank Transfer,Completed,2023-11-23 10:55:07
PAY009056,O009056,Mobile Payment,Completed,2023-11-23 15:43:42
PAY000718,O000718,Mobile Payment,Completed,2023-11-23 16:05:58
PAY009283,O009283,Mobile Payment,Completed,2023-11-23 18:50:31
PAY007166,O007166,Bank Transfer,Completed,2023-11-23 19:44:17
PAY002841,O002841,Credit Card,Completed,2023-11-23 22:25:23
PAY009829,O009829,Bank Transfer,Completed,2023-11-23 22:36:09
PAY001083,O001083,Credit Card,Completed,2023-11-24 03:14:26
PAY007128,O007128,Bank Transfer,Pending,
PAY007239,O007239,Credit Card,Completed,2023-11-24 07:15:36
PAY004075,O004075,Credit Card,Completed,2023-11-24 12:38:45
PAY004127,O004127,Mobile Payment,Completed,2023-11-24 13:08:44
PAY007001,O007001,Mobile Payment,Completed,2023-11-24 17:55:38
PAY006372,O006372,Mobile Payment,Completed,2023-11-24 17:30:33
PAY007088,O007088,Bank Transfer,Completed,2023-11-25 00:06:23
PAY003842,O003842,Credit Card,Completed,2023-11-25 00:36:32
PAY009054,O009054,Mobile Payment,Completed,2023-11-25 03:36:05
PAY001408,O001408,Credit Card,Completed,2023-11-25 03:45:43
PAY005480,O005480,Mobile Payment,Completed,2023-11-25 07:47:48
PAY008793,O008793,Credit Card,Completed,2023-11-25 08:18:10
PAY008592,O008592,Credit Card,Completed,2023-11-25 11:00:48
PAY007869,O007869,Mobile Payment,Completed,2023-11-25 15:05:23
PAY001267,O001267,Mobile Payment,Completed,2023-11-25 16:47:25
PAY001885,O001885,Bank Transfer,Completed,2023-11-25 18:57:00
PAY006109,O006109,Bank Transfer,Pending,
PAY008405,O008405,Credit Card,Completed,2023-11-25 20:54:19
PAY001460,O001460,Bank Transfer,Completed,2023-11-25 23:19:36
PAY003477,O003477,Bank Transfer,Completed,2023-11-26 00:54:13
PAY009769,O009769,Credit Card,Completed,2023-11-26 01:01:07
PAY006098,O006098,Bank Transfer,Completed,2023-11-26 01:02:46
PAY008153,O008153,Bank Transfer,Completed,2023-11-26 04:58:47
PAY006093,O006093,Mobile Payment,Completed,2023-11-26 06:00:47
PAY004158,O004158,Bank Transfer,Completed,2023-11-26 06:32:58
PAY008225,O008225,Mobile Payment,Completed,2023-11-26 06:47:16
PAY004427,O004427,Mobile Payment,Completed,2023-11-26 11:17:36
PAY005932,O005932,Bank Transfer,Completed,2023-11-26 13:32:58
PAY005043,O005043,Mobile Payment,Completed,2023-11-26 15:01:55
PAY001726,O001726,Mobile Payment,Completed,2023-11-26 15:56:19
PAY001787,O001787,Bank Transfer,Failed,
PAY004858,O004858,Bank Transfer,Completed,2023-11-26 18:52:24
PAY002033,O002033,Credit Card,Completed,2023-11-26 22:54:22
PAY001396,O001396,Bank Transfer,Completed,2023-11-26 22:31:34
PAY001615,O001615,Credit Card,Completed,2023-11-26 23:22:36
PAY006914,O006914,Credit Card,Completed,2023-11-27 00:10:18
PAY000450,O000450,Mobile Payment,Completed,2023-11-27 01:33:44
PAY003108,O003108,Bank Transfer,Completed,2023-11-27 01:54:45
PAY005527,O005527,Bank Transfer,Completed,2023-11-27 03:37:06
PAY005874,O005874,Mobile Payment,Completed,2023-11-27 03:40:32
PAY006247,O006247,Mobile Payment,Completed,2023-11-27 09:10:44
PAY006928,O006928,Credit Card,Completed,2023-11-27 10:47:04
PAY008893,O008893,Mobile Payment,Completed,2023-11-27 12:39:35
PAY004180,O004180,Bank Transfer,Completed,2023-11-27 16:53:32
PAY002937,O002937,Mobile Payment,Completed,2023-11-27 18:42:17
PAY006931,O006931,Bank Transfer,Completed,2023-11-27 20:11:51
PAY005277,O005277,Credit Card,Completed,2023-11-27 21:20:32
PAY005656,O005656,Bank Transfer,Completed,2023-11-27 21:54:53
PAY007055,O007055,Credit Card,Completed,2023-11-28 00:37:09
PAY000401,O000401,Credit Card,Completed,2023-11-28 00:47:06
PAY000915,O000915,Mobile Payment,Completed,2023-11-28 02:52:11
PAY003446,O003446,Mobile Payment,Completed,2023-11-28 09:11:40
PAY004031,O004031,Bank Transfer,Completed,2023-11-28 10:59:32
PAY008822,O008822,Bank Transfer,Completed,2023-11-28 13:55:25
PAY005918,O005918,Bank Transfer,Completed,2023-11-28 15:05:41
PAY009282,O009282,Bank Transfer,Completed,2023-11-28 15:32:57
PAY006922,O006922,Bank Transfer,Completed,2023-11-28 19:34:25
PAY005787,O005787,Credit Card,Completed,2023-11-28 20:15:44
PAY001770,O001770,Credit Card,Completed,2023-11-28 23:31:04
PAY006626,O006626,Credit Card,Completed,2023-11-29 00:05:06
PAY006977,O006977,Credit Card,Completed,2023-11-29 00:30:23
PAY001540,O001540,Bank Transfer,Completed,2023-11-29 00:56:05
PAY000409,O000409,Bank Transfer,Completed,2023-11-29 02:33:35
PAY009932,O009932,Credit Card,Completed,2023-11-29 02:56:19
PAY004231,O004231,Bank Transfer,Completed,2023-11-29 03:22:02
PAY009454,O009454,Credit Card,Completed,2023-11-29 07:26:17
PAY001591,O001591,Mobile Payment,Completed,2023-11-29 08:55:54
PAY003966,O003966,Mobile Payment,Completed,2023-11-29 11:58:57
PAY007955,O007955,Credit Card,Completed,2023-11-29 12:23:06
PAY007182,O007182,Credit Card,Completed,2023-11-29 13:41:00
PAY006424,O006424,Bank Transfer,Completed,2023-11-29 16:05:37
PAY000752,O000752,Mobile Payment,Completed,2023-11-29 17:58:51
PAY007019,O007019,Credit Card,Completed,2023-11-29 19:53:27
PAY003895,O003895,Credit Card,Completed,2023-11-29 20:17:11
PAY008543,O008543,Mobile Payment,Completed,2023-11-29 21:44:09
PAY007990,O007990,Mobile Payment,Completed,2023-11-29 23:04:03
PAY004826,O004826,Mobile Payment,Completed,2023-11-29 23:47:57
PAY005373,O005373,Credit Card,Completed,2023-11-29 23:20:55
PAY005414,O005414,Mobile Payment,Completed,2023-11-30 01:41:31
PAY000759,O000759,Credit Card,Completed,2023-11-30 02:42:43
PAY007862,O007862,Bank Transfer,Completed,2023-11-30 04:11:05
PAY004497,O004497,Mobile Payment,Completed,2023-11-30 04:07:42
PAY004705,O004705,Mobile Payment,Completed,2023-11-30 06:11:47
PAY006355,O006355,Credit Card,Completed,2023-11-30 07:05:10
PAY009711,O009711,Mobile Payment,Failed,
PAY008292,O008292,Mobile Payment,Completed,2023-11-30 10:05:38
PAY005003,O005003,Mobile Payment,Completed,2023-11-30 11:43:14
PAY005201,O005201,Credit Card,Completed,2023-11-30 12:14:12
PAY008088,O008088,Mobile Payment,Completed,2023-11-30 12:47:33
PAY003063,O003063,Bank Transfer,Completed,2023-11-30 14:04:11
PAY004356,O004356,Credit Card,Completed,2023-11-30 15:49:23
PAY000787,O000787,Credit Card,Completed,2023-11-30 19:09:48
PAY000534,O000534,Bank Transfer,Completed,2023-11-30 21:06:22
PAY005970,O005970,Mobile Payment,Completed,2023-11-30 21:13:49
PAY007856,O007856,Bank Transfer,Completed,2023-11-30 21:20:52
PAY006857,O006857,Bank Transfer,Completed,2023-11-30 22:17:00
PAY009746,O009746,Credit Card,Completed,2023-12-01 00:24:48
PAY005325,O005325,Mobile Payment,Completed,2023-12-01 03:03:25
PAY004896,O004896,Credit Card,Completed,2023-12-01 04:12:00
PAY000987,O000987,Bank Transfer,Completed,2023-12-01 07:51:31
PAY001521,O001521,Mobile Payment,Completed,2023-12-01 08:50:03
PAY001465,O001465,Mobile Payment,Completed,2023-12-01 09:35:13
PAY003278,O003278,Mobile Payment,Completed,2023-12-01 10:32:12
PAY006442,O006442,Mobile Payment,Completed,2023-12-01 14:41:13
PAY004679,O004679,Credit Card,Completed,2023-12-01 17:37:40
PAY007343,O007343,Mobile Payment,Completed,2023-12-01 21:33:39
PAY006082,O006082,Bank Transfer,Completed,2023-12-02 04:01:21
PAY008858,O008858,Mobile Payment,Completed,2023-12-02 03:22:54
PAY009392,O009392,Bank Transfer,Completed,2023-12-02 04:01:38
PAY008001,O008001,Mobile Payment,Completed,2023-12-02 04:46:59
PAY007565,O007565,Mobile Payment,Completed,2023-12-02 05:27:47
PAY001862,O001862,Bank Transfer,Completed,2023-12-02 05:02:48
PAY004484,O004484,Mobile Payment,Completed,2023-12-02 07:08:48
PAY000646,O000646,Bank Transfer,Completed,2023-12-02 07:10:56
PAY006752,O006752,Credit Card,Completed,2023-12-02 11:33:42
PAY009215,O009215,Credit Card,Completed,2023-12-02 13:04:35
PAY005712,O005712,Bank Transfer,Completed,2023-12-02 13:44:23
PAY001962,O001962,Bank Transfer,Completed,2023-12-02 14:49:55
PAY004737,O004737,Credit Card,Pending,
PAY004991,O004991,Mobile Payment,Completed,2023-12-02 16:57:43
PAY004414,O004414,Mobile Payment,Completed,2023-12-02 19:19:44
PAY005150,O005150,Mobile Payment,Failed,
PAY000241,O000241,Bank Transfer,Completed,2023-12-02 19:55:41
PAY004059,O004059,Mobile Payment,Pending,
PAY002814,O002814,Mobile Payment,Completed,2023-12-03 04:23:48
PAY008163,O008163,Credit Card,Completed,2023-12-03 05:11:10
PAY002695,O002695,Mobile Payment,Completed,2023-12-03 05:37:22
PAY001325,O001325,Mobile Payment,Completed,2023-12-03 08:16:10
PAY005232,O005232,Bank Transfer,Completed,2023-12-03 09:58:42
PAY003485,O003485,Credit Card,Completed,2023-12-03 10:27:46
PAY007715,O007715,Bank Transfer,Completed,2023-12-03 12:35:40
PAY009564,O009564,Bank Transfer,Completed,2023-12-03 12:55:05
PAY005089,O005089,Bank Transfer,Completed,2023-12-03 13:55:17
PAY007004,O007004,Bank Transfer,Completed,2023-12-03 14:53:44
PAY007177,O007177,Mobile Payment,Completed,2023-12-03 15:47:45
PAY000873,O000873,Bank Transfer,Completed,2023-12-03 16:20:39
PAY009359,O009359,Bank Transfer,Completed,2023-12-03 18:05:19
PAY006882,O006882,Credit Card,Completed,2023-12-03 20:18:11
PAY000690,O000690,Mobile Payment,Completed,2023-12-04 01:54:51
PAY001626,O001626,Bank Transfer,Completed,2023-12-04 01:35:13
PAY006334,O006334,Mobile Payment,Pending,
PAY002131,O002131,Credit Card,Completed,2023-12-04 05:37:36
PAY006579,O006579,Credit Card,Completed,2023-12-04 05:54:11
PAY004438,O004438,Credit Card,Completed,2023-12-04 06:33:29
PAY009376,O009376,Mobile Payment,Failed,
PAY008909,O008909,Bank Transfer,Completed,2023-12-04 09:56:41
PAY009840,O009840,Mobile Payment,Completed,2023-12-04 11:05:42
PAY002427,O002427,Mobile Payment,Completed,2023-12-04 11:00:11
PAY004045,O004045,Mobile Payment,Completed,2023-12-04 11:25:37
PAY001138,O001138,Bank Transfer,Completed,2023-12-04 11:35:49
PAY008835,O008835,Bank Transfer,Completed,2023-12-04 12:31:56
PAY008999,O008999,Bank Transfer,Completed,2023-12-04 13:03:28
PAY006173,O006173,Credit Card,Completed,2023-12-04 13:43:23
PAY009707,O009707,Credit Card,Completed,2023-12-04 14:17:13
PAY004225,O004225,Credit Card,Completed,2023-12-04 14:54:00
PAY000212,O000212,Credit Card,Completed,2023-12-04 14:27:54
PAY003544,O003544,Bank Transfer,Completed,2023-12-04 16:12:44
PAY000506,O000506,Bank Transfer,Completed,2023-12-04 16:33:03
PAY008347,O008347,Mobile Payment,Completed,2023-12-04 16:37:56
PAY009577,O009577,Mobile Payment,Completed,2023-12-04 17:54:48
PAY000170,O000170,Mobile Payment,Completed,2023-12-04 19:09:52
PAY008393,O008393,Credit Card,Completed,2023-12-04 20:09:03
PAY004783,O004783,Credit Card,Completed,2023-12-04 19:59:28
PAY007155,O007155,Credit Card,Completed,2023-12-04 21:09:33
PAY004666,O004666,Bank Transfer,Completed,2023-12-04 21:59:39
PAY004435,O004435,Credit Card,Completed,2023-12-04 22:59:08
PAY004760,O004760,Bank Transfer,Completed,2023-12-04 23:45:20
PAY001372,O001372,Credit Card,Pending,
PAY004120,O004120,Credit Card,Completed,2023-12-05 04:32:41
PAY003359,O003359,Credit Card,Completed,2023-12-05 05:01:05
PAY001983,O001983,Credit Card,Completed,2023-12-05 08:46:18
PAY005888,O005888,Credit Card,Failed,
PAY001197,O001197,Bank Transfer,Completed,2023-12-05 10:24:57
PAY002871,O002871,Bank Transfer,Completed,2023-12-05 12:31:48
PAY007300,O007300,Credit Card,Completed,2023-12-05 13:55:23
PAY003096,O003096,Bank Transfer,Completed,2023-12-06 01:34:38
PAY006507,O006507,Mobile Payment,Completed,2023-12-06 06:37:59
PAY007266,O007266,Credit Card,Completed,2023-12-06 06:24:13
PAY006538,O006538,Bank Transfer,Completed,2023-12-06 18:33:35
PAY000629,O000629,Credit Card,Pending,
PAY001600,O001600,Mobile Payment,Failed,
PAY006129,O006129,Mobile Payment,Failed,
PAY007243,O007243,Bank Transfer,Completed,2023-12-07 02:35:16
PAY003438,O003438,Bank Transfer,Completed,2023-12-07 02:04:27
PAY003661,O003661,Credit Card,Completed,2023-12-07 02:01:22
PAY009656,O009656,Mobile Payment,Completed,2023-12-07 05:50:18
PAY005718,O005718,Credit Card,Completed,2023-12-07 05:41:30
PAY005967,O005967,Credit Card,Completed,2023-12-07 06:06:27
PAY009246,O009246,Mobile Payment,Completed,2023-12-07 08:50:09
PAY005643,O005643,Credit Card,Completed,2023-12-07 13:57:18
PAY006667,O006667,Bank Transfer,Completed,2023-12-07 13:29:56
PAY005627,O005627,Credit Card,Completed,2023-12-07 15:20:49
PAY001283,O001283,Mobile Payment,Completed,2023-12-07 19:03:43
PAY009863,O009863,Credit Card,Completed,2023-12-07 23:26:13
PAY007228,O007228,Mobile Payment,Failed,
PAY008534,O008534,Credit Card,Completed,2023-12-08 00:25:19
PAY009572,O009572,Bank Transfer,Completed,2023-12-08 02:50:03
PAY008886,O008886,Credit Card,Completed,2023-12-08 03:47:23
PAY000022,O000022,Bank Transfer,Completed,2023-12-08 06:54:06
PAY004842,O004842,Credit Card,Pending,
PAY009559,O009559,Credit Card,Completed,2023-12-08 09:10:23
PAY007347,O007347,Bank Transfer,Completed,2023-12-08 13:05:23
PAY000841,O000841,Bank Transfer,Completed,2023-12-08 16:43:47
PAY001736,O001736,Credit Card,Completed,2023-12-09 03:38:37
PAY003104,O003104,Bank Transfer,Pending,
PAY009984,O009984,Credit Card,Completed,2023-12-09 04:46:39
PAY006774,O006774,Credit Card,Completed,2023-12-09 05:23:49
PAY004391,O004391,Bank Transfer,Completed,2023-12-09 06:07:44
PAY002759,O002759,Credit Card,Completed,2023-12-09 06:59:16
PAY002197,O002197,Mobile Payment,Completed,2023-12-09 07:33:23
PAY006757,O006757,Mobile Payment,Completed,2023-12-09 10:16:32
PAY003619,O003619,Bank Transfer,Pending,
PAY005885,O005885,Credit Card,Completed,2023-12-09 13:04:52
PAY004651,O004651,Mobile Payment,Completed,2023-12-09 12:44:17
PAY005388,O005388,Credit Card,Completed,2023-12-09 16:56:58
PAY003029,O003029,Bank Transfer,Completed,2023-12-09 17:33:57
PAY005346,O005346,Mobile Payment,Completed,2023-12-09 22:00:27
PAY002347,O002347,Bank Transfer,Completed,2023-12-09 22:07:17
PAY004312,O004312,Mobile Payment,Completed,2023-12-10 03:03:01
PAY006528,O006528,Bank Transfer,Completed,2023-12-10 03:23:41
PAY009219,O009219,Credit Card,Completed,2023-12-10 06:55:19
PAY000156,O000156,Bank Transfer,Completed,2023-12-10 07:03:05
PAY003314,O003314,Bank Transfer,Completed,2023-12-10 07:58:50
PAY003684,O003684,Credit Card,Completed,2023-12-10 08:47:03
PAY003909,O003909,Credit Card,Completed,2023-12-10 10:45:27
PAY005109,O005109,Mobile Payment,Completed,2023-12-10 15:38:23
PAY007883,O007883,Bank Transfer,Completed,2023-12-10 18:42:21
PAY003847,O003847,Credit Card,Completed,2023-12-10 19:41:20
PAY002610,O002610,Bank Transfer,Completed,2023-12-11 00:53:10
PAY009515,O009515,Mobile Payment,Completed,2023-12-11 01:51:59
PAY001991,O001991,Mobile Payment,Completed,2023-12-11 03:22:44
PAY003908,O003908,Bank Transfer,Failed,
PAY002421,O002421,Bank Transfer,Completed,2023-12-11 08:48:15
PAY002044,O002044,Bank Transfer,Completed,2023-12-11 11:02:07
PAY004044,O004044,Credit Card,Completed,2023-12-11 11:36:19
PAY002521,O002521,Mobile Payment,Completed,2023-12-11 12:10:57
PAY000478,O000478,Bank Transfer,Completed,2023-12-11 11:57:07
PAY003472,O003472,Bank Transfer,Completed,2023-12-11 13:58:20
PAY008228,O008228,Bank Transfer,Completed,2023-12-11 17:02:23
PAY006838,O006838,Mobile Payment,Completed,2023-12-11 20:53:21
PAY006800,O006800,Bank Transfer,Completed,2023-12-12 02:05:31
PAY007956,O007956,Mobile Payment,Completed,2023-12-12 03:45:10
PAY002355,O002355,Mobile Payment,Completed,2023-12-12 05:28:37
PAY001932,O001932,Bank Transfer,Completed,2023-12-12 07:19:44
PAY000464,O000464,Mobile Payment,Completed,2023-12-12 07:57:34
PAY004989,O004989,Credit Card,Completed,2023-12-12 10:32:59
PAY001087,O001087,Credit Card,Completed,2023-12-12 11:35:01
PAY007324,O007324,Bank Transfer,Completed,2023-12-12 13:11:28
PAY009095,O009095,Bank Transfer,Completed,2023-12-12 17:58:21
PAY004630,O004630,Credit Card,Completed,2023-12-12 19:11:26
PAY007217,O007217,Credit Card,Completed,2023-12-12 20:23:56
PAY004126,O004126,Bank Transfer,Failed,
PAY007966,O007966,Bank Transfer,Completed,2023-12-13 01:40:21
PAY001152,O001152,Credit Card,Completed,2023-12-13 01:52:28
PAY005490,O005490,Bank Transfer,Completed,2023-12-13 05:56:12
PAY005465,O005465,Bank Transfer,Completed,2023-12-13 10:51:50
PAY005805,O005805,Mobile Payment,Completed,2023-12-13 11:16:56
PAY002712,O002712,Mobile Payment,Completed,2023-12-13 11:01:20
PAY007789,O007789,Mobile Payment,Completed,2023-12-13 12:58:30
PAY002562,O002562,Credit Card,Completed,2023-12-13 13:38:16
PAY005458,O005458,Bank Transfer,Completed,2023-12-13 14:55:19
PAY007636,O007636,Bank Transfer,Completed,2023-12-13 17:37:52
PAY001195,O001195,Credit Card,Completed,2023-12-13 20:28:51
PAY006889,O006889,Credit Card,Completed,2023-12-13 21:51:00
PAY008613,O008613,Bank Transfer,Pending,
PAY005591,O005591,Credit Card,Completed,2023-12-13 22:48:14
PAY004528,O004528,Bank Transfer,Completed,2023-12-13 23:35:15
PAY005309,O005309,Credit Card,Completed,2023-12-14 04:52:01
PAY007470,O007470,Mobile Payment,Completed,2023-12-14 06:38:00
PAY002458,O002458,Credit Card,Completed,2023-12-14 06:49:19
PAY000618,O000618,Mobile Payment,Completed,2023-12-14 08:35:52
PAY007878,O007878,Credit Card,Completed,2023-12-14 10:06:59
PAY002774,O002774,Bank Transfer,Completed,2023-12-14 13:18:58
