shipping_id,order_id,shipping_company,shipping_status,shipping_start_date,shipping_end_date
S008895,O008895,우체국택배,Delivered,2023-11-17 21:48:52,2023-11-20 21:48:52
S006610,O006610,롯데택배,Preparing,2023-11-18 03:59:41,
S006075,O006075,한진택배,Shipped,2023-11-17 22:17:46,
S008823,O008823,롯데택배,Delivered,2023-11-18 04:27:29,2023-11-21 04:27:29
S009401,O009401,한진택배,Shipped,2023-11-18 19:26:07,
S003391,O003391,우체국택배,Delivered,2023-11-18 11:16:19,2023-11-22 11:16:19
S004274,O004274,우체국택배,Cancelled,2023-11-19 09:47:59,
S002069,O002069,우체국택배,Delivered,2023-11-18 17:32:20,2023-11-21 17:32:20
S006918,O006918,대한통운,Delivered,2023-11-18 21:43:00,2023-11-19 21:43:00
S004797,O004797,롯데택배,Cancelled,2023-11-19 09:11:57,
S004753,O004753,대한통운,Delivered,2023-11-18 23:43:19,2023-11-22 23:43:19
S008340,O008340,한진택배,Delivered,2023-11-19 06:41:31,2023-11-23 06:41:31
S007374,O007374,대한통운,Delivered,2023-11-19 11:19:03,2023-11-23 11:19:03
S000459,O000459,우체국택배,Delivered,2023-11-19 16:47:06,2023-11-20 16:47:06
S007937,O007937,롯데택배,Delivered,2023-11-19 04:26:59,2023-11-22 04:26:59
S002504,O002504,우체국택배,Delivered,2023-11-19 21:51:09,2023-11-22 21:51:09
S003558,O003558,롯데택배,Delivered,2023-11-19 18:24:38,2023-11-24 18:24:38
S009718,O009718,대한통운,Delivered,2023-11-19 06:39:16,2023-11-21 06:39:16
S004843,O004843,우체국택배,Preparing,2023-11-19 22:18:55,
S008107,O008107,우체국택배,Delivered,2023-11-19 09:38:00,2023-11-21 09:38:00
S007713,O007713,대한통운,Delivered,2023-11-19 17:45:14,2023-11-22 17:45:14
S006982,O006982,대한통운,Preparing,2023-11-20 04:25:51,
S002118,O002118,롯데택배,Delivered,2023-11-20 06:29:49,2023-11-24 06:29:49
S002177,O002177,한진택배,Shipped,2023-11-19 21:44:12,
S001930,O001930,우체국택배,Shipped,2023-11-19 18:50:47,
S002292,O002292,롯데택배,Cancelled,2023-11-20 11:16:31,
S005629,O005629,롯데택배,Delivered,2023-11-19 23:45:13,2023-11-24 23:45:13
S004365,O004365,우체국택배,Delivered,2023-11-20 12:26:24,2023-11-22 12:26:24
S002857,O002857,대한통운,Delivered,2023-11-19 18:09:30,2023-11-22 18:09:30
S000149,O000149,롯데택배,Delivered,2023-11-20 07:14:29,2023-11-25 07:14:29
S003613,O003613,한진택배,Delivered,2023-11-20 02:49:32,2023-11-21 02:49:32
S007335,O007335,한진택배,Delivered,2023-11-20 05:40:47,2023-11-25 05:40:47
S002267,O002267,한진택배,Delivered,2023-11-20 01:16:24,2023-11-23 01:16:24
S006318,O006318,한진택배,Delivered,2023-11-20 05:16:29,2023-11-24 05:16:29
S005973,O005973,한진택배,Cancelled,2023-11-20 14:44:23,
S000232,O000232,한진택배,Delivered,2023-11-20 09:00:34,2023-11-25 09:00:34
S009410,O009410,한진택배,Delivered,2023-11-20 16:24:35,2023-11-23 16:24:35
S000424,O000424,롯데택배,Cancelled,2023-11-20 11:47:05,
S009951,O009951,우체국택배,Delivered,2023-11-21 02:23:24,2023-11-22 02:23:24
S008406,O008406,롯데택배,Cancelled,2023-11-20 20:54:44,
S008955,O008955,대한통운,Delivered,2023-11-21 08:43:54,2023-11-26 08:43:54
S008704,O008704,대한통운,Delivered,2023-11-20 21:06:13,2023-11-25 21:06:13
S005950,O005950,우체국택배,Delivered,2023-11-21 09:29:07,2023-11-24 09:29:07
S005628,O005628,롯데택배,Delivered,2023-11-20 22:45:50,2023-11-21 22:45:50
S002649,O002649,한진택배,Shipped,2023-11-20 22:51:33,
S003746,O003746,한진택배,Delivered,2023-11-21 08:17:10,2023-11-26 08:17:10
S005907,O005907,대한통운,Delivered,2023-11-21 14:46:25,2023-11-22 14:46:25
S005211,O005211,대한통운,Delivered,2023-11-21 18:58:35,2023-11-23 18:58:35
S006909,O006909,한진택배,Shipped,2023-11-21 15:38:51,
S003952,O003952,롯데택배,Delivered,2023-11-20 21:25:46,2023-11-23 21:25:46
S003604,O003604,롯데택배,Delivered,2023-11-21 12:49:23,2023-11-22 12:49:23
S006310,O006310,우체국택배,Delivered,2023-11-21 20:32:26,2023-11-26 20:32:26
S003848,O003848,우체국택배,Delivered,2023-11-21 05:06:07,2023-11-22 05:06:07
S001562,O001562,롯데택배,Delivered,2023-11-21 16:29:40,2023-11-25 16:29:40
S006630,O006630,롯데택배,Delivered,2023-11-21 12:41:12,2023-11-25 12:41:12
S009496,O009496,우체국택배,Delivered,2023-11-22 00:30:38,2023-11-24 00:30:38
S003183,O003183,우체국택배,Delivered,2023-11-22 02:10:33,2023-11-25 02:10:33
S007991,O007991,롯데택배,Delivered,2023-11-22 00:27:38,2023-11-26 00:27:38
S000257,O000257,롯데택배,Shipped,2023-11-22 09:24:26,
S001377,O001377,롯데택배,Delivered,2023-11-21 14:59:51,2023-11-23 14:59:51
S006281,O006281,대한통운,Shipped,2023-11-22 10:00:36,
S006312,O006312,롯데택배,Delivered,2023-11-22 00:07:42,2023-11-27 00:07:42
S008116,O008116,우체국택배,Cancelled,2023-11-22 05:10:50,
S005283,O005283,우체국택배,Delivered,2023-11-22 19:30:20,2023-11-24 19:30:20
S002807,O002807,우체국택배,Delivered,2023-11-21 20:56:10,2023-11-22 20:56:10
S003441,O003441,한진택배,Shipped,2023-11-22 10:02:49,
S003061,O003061,한진택배,Shipped,2023-11-22 12:08:38,
S001849,O001849,한진택배,Shipped,2023-11-22 22:13:08,
S008524,O008524,우체국택배,Delivered,2023-11-22 21:28:39,2023-11-26 21:28:39
S005131,O005131,한진택배,Delivered,2023-11-23 01:28:27,2023-11-24 01:28:27
S006465,O006465,한진택배,Shipped,2023-11-22 11:58:21,
S002557,O002557,롯데택배,Cancelled,2023-11-22 17:07:02,
S006071,O006071,우체국택배,Shipped,2023-11-22 17:49:48,
S002047,O002047,한진택배,Delivered,2023-11-22 22:41:01,2023-11-25 22:41:01
S009087,O009087,롯데택배,Delivered,2023-11-23 01:37:11,2023-11-27 01:37:11
S007854,O007854,우체국택배,Shipped,2023-11-23 02:31:47,
S009321,O009321,한진택배,Delivered,2023-11-23 01:17:06,2023-11-28 01:17:06
S004565,O004565,한진택배,Delivered,2023-11-23 14:52:05,2023-11-24 14:52:05
S007910,O007910,대한통운,Shipped,2023-11-23 11:45:01,
S005905,O005905,한진택배,Shipped,2023-11-23 16:32:45,
S004578,O004578,롯데택배,Delivered,2023-11-23 02:56:05,2023-11-26 02:56:05
S009771,O009771,한진택배,Delivered,2023-11-23 14:16:10,2023-11-28 14:16:10
S002547,O002547,롯데택배,Delivered,2023-11-23 22:21:31,2023-11-27 22:21:31
S004296,O004296,우체국택배,Preparing,2023-11-24 00:18:36,
S003247,O003247,한진택배,Shipped,2023-11-23 19:55:07,
S009056,O009056,대한통운,Shipped,2023-11-24 05:43:42,
S000718,O000718,롯데택배,Shipped,2023-11-23 18:05:58,
S009283,O009283,대한통운,Delivered,2023-11-24 06:50:31,2023-11-28 06:50:31
S007166,O007166,한진택배,Delivered,2023-11-23 20:44:17,2023-11-28 20:44:17
S002841,O002841,롯데택배,Delivered,2023-11-24 18:25:23,2023-11-26 18:25:23
S009829,O009829,롯데택배,Shipped,2023-11-24 18:36:09,
S001083,O001083,롯데택배,Shipped,2023-11-24 11:14:26,
S007239,O007239,우체국택배,Delivered,2023-11-24 16:15:36,2023-11-25 16:15:36
S004075,O004075,한진택배,Cancelled,2023-11-24 20:38:45,
S004127,O004127,대한통운,Delivered,2023-11-25 13:08:44,2023-11-28 13:08:44
S007001,O007001,우체국택배,Delivered,2023-11-25 00:55:38,2023-11-27 00:55:38
S006372,O006372,한진택배,Preparing,2023-11-25 09:30:33,
S007088,O007088,롯데택배,Shipped,2023-11-25 02:06:23,
S003842,O003842,우체국택배,Preparing,2023-11-25 17:36:32,
S009054,O009054,우체국택배,Delivered,2023-11-25 10:36:05,2023-11-30 10:36:05
S001408,O001408,한진택배,Delivered,2023-11-25 07:45:43,2023-11-29 07:45:43
S005480,O005480,대한통운,Shipped,2023-11-26 04:47:48,
S008793,O008793,롯데택배,Shipped,2023-11-26 02:18:10,
S008592,O008592,한진택배,Delivered,2023-11-26 02:00:48,2023-11-28 02:00:48
S007869,O007869,우체국택배,Delivered,2023-11-25 19:05:23,2023-11-28 19:05:23
S001267,O001267,롯데택배,Delivered,2023-11-25 22:47:25,2023-11-29 22:47:25
S001885,O001885,롯데택배,Delivered,2023-11-26 11:57:00,2023-11-30 11:57:00
S008405,O008405,대한통운,Delivered,2023-11-26 02:54:19,2023-11-30 02:54:19
S001460,O001460,우체국택배,Preparing,2023-11-26 16:19:36,
S003477,O003477,한진택배,Delivered,2023-11-26 11:54:13,2023-11-28 11:54:13
S009769,O009769,롯데택배,Shipped,2023-11-27 01:01:07,
S006098,O006098,롯데택배,Preparing,2023-11-26 21:02:46,
S008153,O008153,대한통운,Delivered,2023-11-26 08:58:47,2023-12-01 08:58:47
S006093,O006093,우체국택배,Delivered,2023-11-26 12:00:47,2023-11-27 12:00:47
S004158,O004158,롯데택배,Delivered,2023-11-27 00:32:58,2023-12-01 00:32:58
S008225,O008225,롯데택배,Delivered,2023-11-26 12:47:16,2023-11-27 12:47:16
S004427,O004427,롯데택배,Delivered,2023-11-26 19:17:36,2023-12-01 19:17:36
S005932,O005932,대한통운,Delivered,2023-11-27 10:32:58,2023-11-29 10:32:58
S005043,O005043,대한통운,Delivered,2023-11-27 14:01:55,2023-11-28 14:01:55
S001726,O001726,우체국택배,Delivered,2023-11-26 23:56:19,2023-11-28 23:56:19
S004858,O004858,대한통운,Cancelled,2023-11-27 04:52:24,
S002033,O002033,대한통운,Delivered,2023-11-27 20:54:22,2023-12-01 20:54:22
S001396,O001396,대한통운,Preparing,2023-11-27 22:31:34,
S001615,O001615,대한통운,Shipped,2023-11-27 12:22:36,
S006914,O006914,롯데택배,Delivered,2023-11-27 02:10:18,2023-12-02 02:10:18
S000450,O000450,대한통운,Delivered,2023-11-27 07:33:44,2023-11-30 07:33:44
S003108,O003108,한진택배,Preparing,2023-11-27 21:54:45,
S005527,O005527,한진택배,Delivered,2023-11-27 14:37:06,2023-11-28 14:37:06
S005874,O005874,한진택배,Delivered,2023-11-27 09:40:32,2023-12-02 09:40:32
S006247,O006247,우체국택배,Delivered,2023-11-28 01:10:44,2023-12-02 01:10:44
S006928,O006928,우체국택배,Shipped,2023-11-28 10:47:04,
S008893,O008893,우체국택배,Delivered,2023-11-28 05:39:35,2023-12-01 05:39:35
S004180,O004180,한진택배,Shipped,2023-11-28 16:53:32,
S002937,O002937,대한통운,Shipped,2023-11-28 04:42:17,
S006931,O006931,롯데택배,Delivered,2023-11-28 08:11:51,2023-12-03 08:11:51
S005277,O005277,한진택배,Delivered,2023-11-28 03:20:32,2023-12-03 03:20:32
S005656,O005656,우체국택배,Preparing,2023-11-28 12:54:53,
S007055,O007055,대한통운,Delivered,2023-11-28 23:37:09,2023-12-03 23:37:09
S000401,O000401,대한통운,Delivered,2023-11-28 17:47:06,2023-12-03 17:47:06
S000915,O000915,우체국택배,Delivered,2023-11-28 20:52:11,2023-12-03 20:52:11
S003446,O003446,한진택배,Delivered,2023-11-29 04:11:40,2023-12-01 04:11:40
S004031,O004031,롯데택배,Shipped,2023-11-28 17:59:32,
S008822,O008822,우체국택배,Delivered,2023-11-28 21:55:25,2023-12-03 21:55:25
S005918,O005918,대한통운,Delivered,2023-11-29 02:05:41,2023-12-03 02:05:41
S009282,O009282,대한통운,Cancelled,2023-11-29 05:32:57,
S006922,O006922,우체국택배,Delivered,2023-11-29 02:34:25,2023-12-04 02:34:25
S005787,O005787,우체국택배,Delivered,2023-11-29 10:15:44,2023-12-02 10:15:44
S001770,O001770,한진택배,Delivered,2023-11-29 09:31:04,2023-11-30 09:31:04
S006626,O006626,한진택배,Preparing,2023-11-29 10:05:06,
S006977,O006977,한진택배,Preparing,2023-11-29 18:30:23,
S001540,O001540,롯데택배,Shipped,2023-11-29 08:56:05,
S000409,O000409,한진택배,Delivered,2023-11-29 09:33:35,2023-12-01 09:33:35
S009932,O009932,한진택배,Delivered,2023-11-29 15:56:19,2023-12-01 15:56:19
S004231,O004231,한진택배,Shipped,2023-11-29 22:22:02,
S009454,O009454,대한통운,Delivered,2023-11-29 11:26:17,2023-12-04 11:26:17
S001591,O001591,롯데택배,Preparing,2023-11-29 09:55:54,
S003966,O003966,롯데택배,Delivered,2023-11-30 02:58:57,2023-12-05 02:58:57
S007955,O007955,우체국택배,Shipped,2023-11-30 00:23:06,
S007182,O007182,한진택배,Delivered,2023-11-30 00:41:00,2023-12-03 00:41:00
S006424,O006424,롯데택배,Delivered,2023-11-30 09:05:37,2023-12-05 09:05:37
S000752,O000752,한진택배,Delivered,2023-11-29 23:58:51,2023-12-02 23:58:51
S007019,O007019,대한통운,Shipped,2023-11-29 22:53:27,
S003895,O003895,롯데택배,Delivered,2023-11-30 12:17:11,2023-12-02 12:17:11
S008543,O008543,우체국택배,Preparing,2023-11-30 20:44:09,
S007990,O007990,한진택배,Delivered,2023-11-30 15:04:03,2023-12-03 15:04:03
S004826,O004826,한진택배,Delivered,2023-11-30 02:47:57,2023-12-04 02:47:57
S005373,O005373,롯데택배,Delivered,2023-11-30 02:20:55,2023-12-02 02:20:55
S005414,O005414,우체국택배,Delivered,2023-11-30 18:41:31,2023-12-04 18:41:31
S000759,O000759,대한통운,Delivered,2023-12-01 01:42:43,2023-12-02 01:42:43
S007862,O007862,한진택배,Delivered,2023-11-30 11:11:05,2023-12-02 11:11:05
S004497,O004497,대한통운,Shipped,2023-11-30 05:07:42,
S004705,O004705,롯데택배,Delivered,2023-11-30 23:11:47,2023-12-01 23:11:47
S006355,O006355,한진택배,Delivered,2023-12-01 03:05:10,2023-12-03 03:05:10
S008292,O008292,우체국택배,Delivered,2023-11-30 20:05:38,2023-12-05 20:05:38
S005003,O005003,우체국택배,Delivered,2023-12-01 10:43:14,2023-12-03 10:43:14
S005201,O005201,우체국택배,Delivered,2023-12-01 03:14:12,2023-12-03 03:14:12
S008088,O008088,한진택배,Delivered,2023-12-01 03:47:33,2023-12-02 03:47:33
S003063,O003063,한진택배,Delivered,2023-12-01 04:04:11,2023-12-05 04:04:11
S004356,O004356,한진택배,Delivered,2023-12-01 14:49:23,2023-12-04 14:49:23
S000787,O000787,우체국택배,Delivered,2023-12-01 00:09:48,2023-12-02 00:09:48
S000534,O000534,대한통운,Delivered,2023-12-01 16:06:22,2023-12-04 16:06:22
S005970,O005970,대한통운,Delivered,2023-12-01 14:13:49,2023-12-02 14:13:49
S007856,O007856,롯데택배,Delivered,2023-12-01 07:20:52,2023-12-05 07:20:52
S006857,O006857,롯데택배,Delivered,2023-12-01 05:17:00,2023-12-02 05:17:00
S009746,O009746,우체국택배,Delivered,2023-12-01 05:24:48,2023-12-03 05:24:48
S005325,O005325,롯데택배,Delivered,2023-12-01 13:03:25,2023-12-05 13:03:25
S004896,O004896,대한통운,Delivered,2023-12-01 17:12:00,2023-12-05 17:12:00
S000987,O000987,한진택배,Delivered,2023-12-01 16:51:31,2023-12-05 16:51:31
S001521,O001521,우체국택배,Delivered,2023-12-02 02:50:03,2023-12-03 02:50:03
S001465,O001465,우체국택배,Shipped,2023-12-01 23:35:13,
S003278,O003278,대한통운,Delivered,2023-12-01 16:32:12,2023-12-06 16:32:12
S006442,O006442,한진택배,Shipped,2023-12-01 20:41:13,
S004679,O004679,우체국택배,Delivered,2023-12-02 07:37:40,2023-12-03 07:37:40
S007343,O007343,대한통운,Preparing,2023-12-02 18:33:39,
S006082,O006082,대한통운,Delivered,2023-12-02 19:01:21,2023-12-07 19:01:21
S008858,O008858,롯데택배,Shipped,2023-12-03 02:22:54,
S009392,O009392,롯데택배,Delivered,2023-12-02 12:01:38,2023-12-03 12:01:38
S008001,O008001,한진택배,Delivered,2023-12-02 13:46:59,2023-12-05 13:46:59
S007565,O007565,우체국택배,Delivered,2023-12-03 01:27:47,2023-12-05 01:27:47
S001862,O001862,우체국택배,Shipped,2023-12-03 02:02:48,
S004484,O004484,한진택배,Delivered,2023-12-03 01:08:48,2023-12-06 01:08:48
S000646,O000646,우체국택배,Delivered,2023-12-02 16:10:56,2023-12-04 16:10:56
S006752,O006752,대한통운,Delivered,2023-12-03 07:33:42,2023-12-07 07:33:42
S009215,O009215,한진택배,Shipped,2023-12-03 10:04:35,
S005712,O005712,우체국택배,Shipped,2023-12-03 13:44:23,
S001962,O001962,롯데택배,Shipped,2023-12-03 09:49:55,
S004991,O004991,우체국택배,Preparing,2023-12-03 02:57:43,
S004414,O004414,대한통운,Preparing,2023-12-03 02:19:44,
S000241,O000241,대한통운,Delivered,2023-12-03 15:55:41,2023-12-07 15:55:41
S002814,O002814,롯데택배,Shipped,2023-12-04 01:23:48,
S008163,O008163,한진택배,Delivered,2023-12-03 14:11:10,2023-12-07 14:11:10
S002695,O002695,우체국택배,Shipped,2023-12-03 11:37:22,
S001325,O001325,대한통운,Cancelled,2023-12-03 19:16:10,
S005232,O005232,우체국택배,Delivered,2023-12-04 04:58:42,2023-12-07 04:58:42
S003485,O003485,대한통운,Delivered,2023-12-03 22:27:46,2023-12-06 22:27:46
S007715,O007715,우체국택배,Delivered,2023-12-04 03:35:40,2023-12-09 03:35:40
S009564,O009564,한진택배,Delivered,2023-12-04 05:55:05,2023-12-06 05:55:05
S005089,O005089,우체국택배,Delivered,2023-12-03 15:55:17,2023-12-07 15:55:17
S007004,O007004,우체국택배,Cancelled,2023-12-04 12:53:44,
S007177,O007177,우체국택배,Delivered,2023-12-04 14:47:45,2023-12-08 14:47:45
S000873,O000873,대한통운,Delivered,2023-12-04 16:20:39,2023-12-06 16:20:39
S009359,O009359,우체국택배,Delivered,2023-12-04 04:05:19,2023-12-08 04:05:19
S006882,O006882,대한통운,Delivered,2023-12-03 22:18:11,2023-12-04 22:18:11
S000690,O000690,롯데택배,Delivered,2023-12-04 22:54:51,2023-12-08 22:54:51
S001626,O001626,롯데택배,Delivered,2023-12-04 04:35:13,2023-12-06 04:35:13
S002131,O002131,한진택배,Delivered,2023-12-05 05:37:36,2023-12-10 05:37:36
S006579,O006579,한진택배,Shipped,2023-12-04 12:54:11,
S004438,O004438,롯데택배,Delivered,2023-12-04 18:33:29,2023-12-05 18:33:29
S008909,O008909,롯데택배,Preparing,2023-12-05 07:56:41,
S009840,O009840,한진택배,Shipped,2023-12-04 21:05:42,
S002427,O002427,우체국택배,Delivered,2023-12-05 07:00:11,2023-12-10 07:00:11
S004045,O004045,롯데택배,Delivered,2023-12-05 02:25:37,2023-12-06 02:25:37
S001138,O001138,대한통운,Delivered,2023-12-04 22:35:49,2023-12-07 22:35:49
S008835,O008835,대한통운,Delivered,2023-12-05 09:31:56,2023-12-08 09:31:56
S008999,O008999,우체국택배,Delivered,2023-12-04 23:03:28,2023-12-08 23:03:28
S006173,O006173,롯데택배,Delivered,2023-12-04 23:43:23,2023-12-09 23:43:23
S009707,O009707,대한통운,Delivered,2023-12-04 16:17:13,2023-12-09 16:17:13
S004225,O004225,우체국택배,Preparing,2023-12-04 19:54:00,
S000212,O000212,우체국택배,Delivered,2023-12-04 18:27:54,2023-12-07 18:27:54
S003544,O003544,한진택배,Shipped,2023-12-04 18:12:44,
S000506,O000506,대한통운,Delivered,2023-12-04 20:33:03,2023-12-08 20:33:03
S008347,O008347,대한통운,Delivered,2023-12-05 04:37:56,2023-12-06 04:37:56
S009577,O009577,한진택배,Delivered,2023-12-05 13:54:48,2023-12-07 13:54:48
S000170,O000170,우체국택배,Shipped,2023-12-05 13:09:52,
S008393,O008393,한진택배,Delivered,2023-12-04 23:09:03,2023-12-07 23:09:03
S004783,O004783,롯데택배,Delivered,2023-12-05 13:59:28,2023-12-09 13:59:28
S007155,O007155,한진택배,Delivered,2023-12-05 08:09:33,2023-12-08 08:09:33
S004666,O004666,한진택배,Cancelled,2023-12-05 19:59:39,
S004435,O004435,대한통운,Shipped,2023-12-05 17:59:08,
S004760,O004760,한진택배,Preparing,2023-12-05 20:45:20,
S004120,O004120,롯데택배,Delivered,2023-12-05 23:32:41,2023-12-06 23:32:41
S003359,O003359,롯데택배,Cancelled,2023-12-05 11:01:05,
S001983,O001983,한진택배,Shipped,2023-12-05 21:46:18,
S001197,O001197,한진택배,Delivered,2023-12-06 05:24:57,2023-12-07 05:24:57
S002871,O002871,한진택배,Delivered,2023-12-05 17:31:48,2023-12-09 17:31:48
S007300,O007300,우체국택배,Delivered,2023-12-06 01:55:23,2023-12-08 01:55:23
S003096,O003096,롯데택배,Delivered,2023-12-06 07:34:38,2023-12-08 07:34:38
S006507,O006507,한진택배,Delivered,2023-12-06 19:37:59,2023-12-10 19:37:59
S007266,O007266,한진택배,Preparing,2023-12-06 21:24:13,
S006538,O006538,한진택배,Delivered,2023-12-07 12:33:35,2023-12-08 12:33:35
S007243,O007243,한진택배,Delivered,2023-12-08 01:35:16,2023-12-12 01:35:16
S003438,O003438,우체국택배,Delivered,2023-12-07 22:04:27,2023-12-12 22:04:27
S003661,O003661,대한통운,Shipped,2023-12-07 12:01:22,
S009656,O009656,롯데택배,Preparing,2023-12-07 11:50:18,
S005718,O005718,롯데택배,Delivered,2023-12-07 10:41:30,2023-12-12 10:41:30
S005967,O005967,롯데택배,Delivered,2023-12-07 13:06:27,2023-12-09 13:06:27
S009246,O009246,대한통운,Delivered,2023-12-07 13:50:09,2023-12-10 13:50:09
S005643,O005643,대한통운,Delivered,2023-12-08 09:57:18,2023-12-13 09:57:18
S006667,O006667,우체국택배,Shipped,2023-12-07 14:29:56,
S005627,O005627,한진택배,Delivered,2023-12-08 02:20:49,2023-12-10 02:20:49
S001283,O001283,한진택배,Delivered,2023-12-08 10:03:43,2023-12-12 10:03:43
S009863,O009863,우체국택배,Delivered,2023-12-08 05:26:13,2023-12-13 05:26:13
