order_id,customer_id,product_id,order_date,quantity
O005527,C0104,P0402,2023-11-27 03:28:06,1
O005874,C0255,P0248,2023-11-27 03:29:32,2
O006247,C0429,P0029,2023-11-27 08:10:44,3
O006928,C1325,P0047,2023-11-27 09:56:04,5
O008893,C1347,P0231,2023-11-27 12:16:35,5
O004180,C0334,P0125,2023-11-27 15:55:32,4
O002937,C0256,P0220,2023-11-27 18:33:17,4
O006931,C0050,P0072,2023-11-27 19:36:51,4
O005277,C1507,P0214,2023-11-27 21:05:32,1
O005656,C0680,P0119,2023-11-27 21:34:53,4
O007055,C1383,P0212,2023-11-27 23:52:09,1
O000401,C1925,P0242,2023-11-27 23:58:06,3
O000915,C1935,P0233,2023-11-28 02:27:11,3
O003446,C0584,P0177,2023-11-28 08:46:40,2
O004031,C1978,P0338,2023-11-28 10:57:32,4
O008822,C1877,P0493,2023-11-28 13:16:25,3
O005918,C1768,P0337,2023-11-28 14:26:41,3
O009282,C1651,P0171,2023-11-28 14:39:57,3
O006922,C1706,P0239,2023-11-28 19:13:25,4
O005787,C1182,P0476,2023-11-28 19:39:44,2
O001770,C1127,P0282,2023-11-28 22:52:04,2
O006626,C0133,P0454,2023-11-28 23:24:06,5
O006977,C1497,P0363,2023-11-28 23:56:23,4
O001540,C0808,P0304,2023-11-29 00:41:05,2
O000409,C0853,P0422,2023-11-29 01:37:35,4
O009932,C0969,P0399,2023-11-29 02:09:19,5
O004231,C0699,P0189,2023-11-29 02:22:02,2
O009454,C1033,P0248,2023-11-29 06:37:17,2
O001591,C1729,P0050,2023-11-29 08:16:54,1
O003966,C0873,P0291,2023-11-29 11:29:57,4
O007955,C0559,P0004,2023-11-29 12:10:06,4
O007182,C1397,P0346,2023-11-29 12:48:00,5
O006424,C1524,P0203,2023-11-29 15:37:37,3
O000752,C1980,P0040,2023-11-29 17:50:51,5
O007019,C1225,P0173,2023-11-29 19:48:27,1
O003895,C0625,P0077,2023-11-29 20:16:11,2
O008543,C0583,P0395,2023-11-29 21:38:09,4
O007990,C1027,P0492,2023-11-29 22:18:03,1
O004826,C0400,P0067,2023-11-29 22:50:57,3
O005373,C1742,P0227,2023-11-29 23:17:55,2
O005414,C0074,P0089,2023-11-30 01:36:31,1
O000759,C0941,P0174,2023-11-30 02:32:43,2
O007862,C1065,P0459,2023-11-30 03:30:05,4
O004497,C1032,P0065,2023-11-30 03:41:42,1
O004705,C1849,P0416,2023-11-30 05:22:47,2
O006355,C0420,P0229,2023-11-30 06:13:10,2
O009711,C1782,P0357,2023-11-30 07:30:10,2
O008292,C0992,P0166,2023-11-30 09:56:38,4
O005003,C0360,P0477,2023-11-30 11:15:14,4
O005201,C1676,P0012,2023-11-30 11:56:12,5
O008088,C0409,P0151,2023-11-30 12:11:33,4
O003063,C0062,P0383,2023-11-30 13:19:11,4
O004356,C0216,P0314,2023-11-30 15:05:23,2
O000787,C0684,P0253,2023-11-30 18:48:48,1
O000534,C1990,P0156,2023-11-30 20:35:22,5
O005970,C0244,P0193,2023-11-30 20:38:49,2
O007856,C1077,P0183,2023-11-30 20:38:52,1
O006857,C0897,P0040,2023-11-30 21:25:00,1
O009746,C0618,P0039,2023-11-30 23:42:48,5
O005325,C1006,P0211,2023-12-01 02:25:25,2
O004896,C0727,P0063,2023-12-01 03:32:00,3
O000987,C0959,P0173,2023-12-01 07:36:31,4
O001521,C0610,P0466,2023-12-01 08:23:03,2
O001465,C0493,P0188,2023-12-01 08:41:13,4
O003278,C1993,P0416,2023-12-01 09:39:12,4
O006442,C0542,P0053,2023-12-01 14:20:13,1
O004679,C0382,P0388,2023-12-01 16:41:40,1
O007343,C1913,P0083,2023-12-01 20:54:39,5
O006082,C0966,P0115,2023-12-02 03:01:21,2
O008858,C1366,P0393,2023-12-02 03:19:54,2
O009392,C1039,P0189,2023-12-02 03:42:38,2
O008001,C0367,P0456,2023-12-02 04:22:59,5
O007565,C1589,P0327,2023-12-02 04:35:47,3
O001862,C1736,P0214,2023-12-02 04:37:48,2
O004484,C0716,P0492,2023-12-02 06:35:48,4
O000646,C0677,P0100,2023-12-02 06:43:56,1
O006752,C1711,P0339,2023-12-02 10:35:42,2
O009215,C1044,P0293,2023-12-02 12:48:35,2
O005712,C0333,P0024,2023-12-02 13:32:23,5
O001962,C1956,P0301,2023-12-02 14:39:55,3
O004737,C0812,P0273,2023-12-02 14:40:07,3
O004991,C1700,P0057,2023-12-02 16:06:43,5
O004414,C1555,P0120,2023-12-02 18:20:44,5
O005150,C0767,P0368,2023-12-02 18:29:06,2
O000241,C0071,P0296,2023-12-02 19:33:41,5
O004059,C1130,P0190,2023-12-03 01:25:39,4
O002814,C0344,P0319,2023-12-03 04:16:48,1
O008163,C0136,P0086,2023-12-03 05:10:10,2
O002695,C0807,P0368,2023-12-03 05:28:22,4
O001325,C0393,P0414,2023-12-03 07:40:10,2
O005232,C0165,P0010,2023-12-03 09:24:42,1
O003485,C1151,P0472,2023-12-03 09:38:46,3
O007715,C0980,P0278,2023-12-03 11:36:40,4
O009564,C0324,P0391,2023-12-03 12:19:05,2
O005089,C1208,P0411,2023-12-03 13:31:17,2
O007004,C1288,P0476,2023-12-03 14:03:44,3
O007177,C1448,P0373,2023-12-03 14:54:45,4
O000873,C0518,P0374,2023-12-03 15:44:39,5
O009359,C1256,P0438,2023-12-03 17:45:19,5
O006882,C1964,P0498,2023-12-03 19:30:11,2
O000690,C0292,P0406,2023-12-04 01:07:51,4
O001626,C1126,P0276,2023-12-04 01:27:13,5
O006334,C0031,P0489,2023-12-04 03:40:13,4
O002131,C1516,P0209,2023-12-04 04:47:36,5
O006579,C1701,P0270,2023-12-04 05:31:11,5
O004438,C1409,P0210,2023-12-04 06:05:29,2
O009376,C0414,P0212,2023-12-04 06:05:54,4
O008909,C0729,P0261,2023-12-04 09:17:41,2
O009840,C1044,P0368,2023-12-04 10:45:42,5
O002427,C0080,P0333,2023-12-04 10:53:11,5
O004045,C1308,P0246,2023-12-04 11:23:37,5
O001138,C1511,P0235,2023-12-04 11:31:49,5
O008835,C1558,P0099,2023-12-04 12:02:56,1
O008999,C0525,P0210,2023-12-04 12:06:28,3
O006173,C1333,P0382,2023-12-04 13:12:23,5
O009707,C1532,P0263,2023-12-04 14:05:13,2
O004225,C1251,P0020,2023-12-04 14:12:00,2
O000212,C0895,P0484,2023-12-04 14:14:54,3
O003544,C0886,P0386,2023-12-04 15:28:44,5
O000506,C1679,P0391,2023-12-04 15:44:03,4
O008347,C0052,P0201,2023-12-04 16:04:56,3
O009577,C0203,P0009,2023-12-04 17:19:48,5
O000170,C0563,P0147,2023-12-04 19:06:52,1
O008393,C1337,P0103,2023-12-04 19:30:03,2
O004783,C1350,P0478,2023-12-04 19:40:28,3
O007155,C1095,P0160,2023-12-04 20:57:33,3
O004666,C0576,P0410,2023-12-04 21:34:39,3
O004435,C1147,P0061,2023-12-04 22:13:08,4
O004760,C0077,P0147,2023-12-04 23:02:20,5
O001372,C0450,P0374,2023-12-05 01:18:56,5
O004120,C0094,P0336,2023-12-05 04:16:41,1
O003359,C1907,P0257,2023-12-05 04:52:05,4
O001983,C1196,P0015,2023-12-05 08:43:18,3
O005888,C0612,P0382,2023-12-05 09:43:13,3
O001197,C1816,P0314,2023-12-05 10:20:57,5
O002871,C1039,P0142,2023-12-05 12:29:48,2
O007300,C1741,P0105,2023-12-05 13:30:23,1
O003096,C0885,P0499,2023-12-06 00:45:38,3
O006507,C1563,P0174,2023-12-06 05:39:59,2
O007266,C1943,P0195,2023-12-06 05:44:13,1
O006538,C1492,P0422,2023-12-06 18:14:35,1
O000629,C0985,P0399,2023-12-06 20:55:43,4
O001600,C1914,P0185,2023-12-06 21:36:59,2
O006129,C0926,P0494,2023-12-07 00:38:01,2
O007243,C1825,P0029,2023-12-07 01:40:16,1
O003438,C0321,P0259,2023-12-07 01:51:27,2
O003661,C1778,P0494,2023-12-07 01:52:22,4
O009656,C0582,P0319,2023-12-07 05:00:18,1
O005718,C0962,P0212,2023-12-07 05:37:30,4
O005967,C1031,P0467,2023-12-07 05:44:27,3
O009246,C0270,P0132,2023-12-07 08:17:09,2
O005643,C1347,P0375,2023-12-07 13:08:18,5
O006667,C1525,P0219,2023-12-07 13:28:56,3
O005627,C0811,P0159,2023-12-07 14:30:49,1
O001283,C0613,P0325,2023-12-07 18:38:43,2
O009863,C0145,P0480,2023-12-07 22:53:13,3
O007228,C0751,P0432,2023-12-07 23:09:53,5
O008534,C1064,P0144,2023-12-07 23:35:19,4
O009572,C0049,P0125,2023-12-08 02:22:03,5
O008886,C0625,P0023,2023-12-08 03:39:23,5
O000022,C1005,P0466,2023-12-08 06:46:06,5
O004842,C0187,P0250,2023-12-08 07:42:17,1
O009559,C0161,P0199,2023-12-08 08:15:23,3
O007347,C1937,P0447,2023-12-08 12:38:23,3
O000841,C1592,P0115,2023-12-08 16:30:47,5
O001736,C0052,P0356,2023-12-09 02:56:37,5
O003104,C1233,P0230,2023-12-09 03:21:15,4
O009984,C1379,P0397,2023-12-09 03:49:39,2
O006774,C0701,P0108,2023-12-09 05:20:49,5
O004391,C1251,P0354,2023-12-09 05:27:44,2
O002759,C1316,P0405,2023-12-09 06:53:16,4
O002197,C1712,P0318,2023-12-09 07:26:23,4
O006757,C1351,P0470,2023-12-09 09:43:32,3
O003619,C0107,P0267,2023-12-09 10:27:51,2
O005885,C0370,P0327,2023-12-09 12:12:52,4
O004651,C0478,P0100,2023-12-09 12:18:17,4
O005388,C1837,P0465,2023-12-09 16:35:58,3
O003029,C0741,P0069,2023-12-09 17:28:57,4
O005346,C0738,P0396,2023-12-09 21:07:27,4
O002347,C0403,P0007,2023-12-09 21:43:17,4
O004312,C0683,P0143,2023-12-10 02:15:01,1
O006528,C1465,P0341,2023-12-10 02:58:41,1
O009219,C1649,P0136,2023-12-10 06:13:19,2
O000156,C0712,P0472,2023-12-10 06:15:05,1
O003314,C0101,P0154,2023-12-10 07:10:50,2
O003684,C0959,P0306,2023-12-10 08:29:03,3
O003909,C0626,P0273,2023-12-10 09:54:27,4
O005109,C0344,P0344,2023-12-10 14:45:23,3
O007883,C0377,P0400,2023-12-10 18:08:21,4
O003847,C0347,P0500,2023-12-10 19:02:20,1
O002610,C1943,P0061,2023-12-10 23:56:10,1
O009515,C1912,P0307,2023-12-11 01:03:59,2
O001991,C1976,P0361,2023-12-11 02:44:44,4
O003908,C1015,P0149,2023-12-11 06:54:16,5
O002421,C1034,P0020,2023-12-11 08:24:15,3
O002044,C1208,P0344,2023-12-11 10:55:07,4
O004044,C0858,P0377,2023-12-11 10:59:19,4
O002521,C0278,P0499,2023-12-11 11:39:57,4
O000478,C1627,P0402,2023-12-11 11:49:07,1
O003472,C0673,P0084,2023-12-11 13:36:20,4
O008228,C0739,P0487,2023-12-11 16:15:23,1
O006838,C0111,P0386,2023-12-11 19:57:21,4
O006800,C0158,P0279,2023-12-12 01:38:31,4
O007956,C0389,P0466,2023-12-12 02:50:10,2
O002355,C1404,P0041,2023-12-12 05:13:37,1
O001932,C0120,P0353,2023-12-12 07:13:44,4
O000464,C1783,P0248,2023-12-12 07:43:34,2
O004989,C1130,P0170,2023-12-12 10:25:59,1
O001087,C0580,P0459,2023-12-12 10:35:01,4
O007324,C0166,P0410,2023-12-12 13:03:28,1
O009095,C1918,P0042,2023-12-12 17:42:21,1
O004630,C1408,P0090,2023-12-12 18:31:26,2
O007217,C0885,P0453,2023-12-12 20:22:56,4
O004126,C0593,P0140,2023-12-12 22:03:15,5
O007966,C1111,P0396,2023-12-13 00:51:21,3
O001152,C1450,P0290,2023-12-13 01:08:28,5
O005490,C1018,P0114,2023-12-13 05:50:12,1
O005465,C0208,P0161,2023-12-13 10:01:50,1
O005805,C0733,P0226,2023-12-13 10:50:56,3
O002712,C1968,P0163,2023-12-13 10:53:20,1
O007789,C1721,P0196,2023-12-13 12:05:30,4
O002562,C1032,P0100,2023-12-13 13:16:16,3
O005458,C0969,P0291,2023-12-13 14:43:19,2
O007636,C0656,P0314,2023-12-13 16:49:52,3
O001195,C1757,P0197,2023-12-13 19:48:51,2
O006889,C0552,P0442,2023-12-13 20:53:00,1
O008613,C0007,P0156,2023-12-13 21:38:19,5
O005591,C0785,P0397,2023-12-13 21:58:14,1
O004528,C1958,P0114,2023-12-13 22:45:15,3
O005309,C0863,P0144,2023-12-14 04:04:01,5
O007470,C0970,P0487,2023-12-14 06:18:00,4
O002458,C1198,P0067,2023-12-14 06:30:19,2
O000618,C1538,P0068,2023-12-14 08:06:52,2
O007878,C0649,P0462,2023-12-14 09:36:59,5
O002774,C0738,P0136,2023-12-14 12:56:58,4
O009533,C1811,P0253,2023-12-14 13:23:33,3
O000218,C1702,P0270,2023-12-14 13:39:37,2
O008977,C1159,P0403,2023-12-14 15:46:25,3
O008439,C0171,P0311,2023-12-14 17:04:09,4
O004805,C0324,P0286,2023-12-14 17:24:11,1
O000255,C1255,P0439,2023-12-14 17:53:49,4
O007069,C1574,P0496,2023-12-14 19:21:17,3
O005256,C1887,P0447,2023-12-14 20:56:27,1
O005525,C0623,P0278,2023-12-14 22:55:41,4
O006991,C0937,P0153,2023-12-15 00:19:21,5
O000005,C0450,P0243,2023-12-15 06:10:25,2
O005447,C1734,P0211,2023-12-15 06:26:49,2
O001678,C0402,P0206,2023-12-15 08:57:08,2
O009655,C1059,P0329,2023-12-15 09:34:39,4
O002257,C1819,P0430,2023-12-15 10:37:49,2
O009649,C1551,P0090,2023-12-15 13:03:54,5
O002082,C1757,P0147,2023-12-15 14:36:33,2
O006205,C1242,P0380,2023-12-15 17:33:18,3
O004385,C0981,P0149,2023-12-15 18:36:57,2
O007171,C1650,P0480,2023-12-15 18:55:13,2
O003536,C0702,P0483,2023-12-15 18:55:56,4
O008513,C1796,P0013,2023-12-15 20:05:55,4
O008400,C1156,P0241,2023-12-16 03:06:57,3
O007422,C1868,P0321,2023-12-16 03:31:41,4
O003981,C1357,P0002,2023-12-16 06:07:06,5
O002165,C0608,P0242,2023-12-16 08:55:58,2
O005792,C1669,P0012,2023-12-16 09:43:59,5
O002809,C0304,P0061,2023-12-16 11:24:10,5
O002537,C0496,P0387,2023-12-16 13:37:37,4
O005924,C1938,P0072,2023-12-16 17:56:38,1
O003444,C1325,P0190,2023-12-16 18:42:04,4
O005395,C1405,P0010,2023-12-16 20:22:06,2
O005418,C0745,P0151,2023-12-16 22:03:30,3
O003286,C1280,P0006,2023-12-16 23:26:19,5
O009883,C1531,P0085,2023-12-17 00:07:25,5
O004615,C1964,P0101,2023-12-17 02:13:33,1
O008771,C0652,P0365,2023-12-17 04:38:00,3
O006118,C1276,P0173,2023-12-17 07:36:17,2
O006549,C0605,P0472,2023-12-17 08:20:47,4
O008995,C1595,P0393,2023-12-17 09:09:32,2
O002283,C0808,P0061,2023-12-17 09:18:18,5
O004140,C0866,P0314,2023-12-17 10:14:59,4
O008680,C0338,P0036,2023-12-17 11:33:20,1
O006273,C0077,P0329,2023-12-17 11:58:57,5
O009446,C0075,P0497,2023-12-17 12:18:21,1
O004671,C1606,P0020,2023-12-17 16:34:58,3
O001451,C1217,P0136,2023-12-17 19:25:32,2
O003450,C1208,P0077,2023-12-17 21:06:27,1
O002001,C0090,P0119,2023-12-17 22:46:06,2
O004104,C0427,P0105,2023-12-18 01:27:37,4
O009236,C0011,P0180,2023-12-18 01:32:58,4
O000412,C1886,P0026,2023-12-18 02:55:30,4
O007179,C1752,P0237,2023-12-18 02:59:41,1
O000374,C1325,P0337,2023-12-18 08:10:40,5
O009407,C1780,P0100,2023-12-18 08:14:09,3
O003732,C0929,P0143,2023-12-18 10:53:36,5
O005245,C0194,P0048,2023-12-18 11:59:52,2
O001868,C1580,P0114,2023-12-18 13:02:07,3
O007581,C0314,P0487,2023-12-18 15:17:55,1
O002273,C0087,P0024,2023-12-18 15:39:03,1
O002221,C0518,P0416,2023-12-18 16:06:02,2
O008429,C1552,P0250,2023-12-18 16:29:24,4
O004537,C0887,P0408,2023-12-18 18:58:50,3
O005456,C0412,P0368,2023-12-18 19:45:58,2
O005555,C0450,P0470,2023-12-18 20:21:11,5
O000370,C0751,P0164,2023-12-18 22:28:26,4
O000384,C1332,P0319,2023-12-19 00:33:12,2
O003830,C0939,P0377,2023-12-19 01:53:25,5
O008674,C0468,P0346,2023-12-19 04:22:50,4
O004730,C1635,P0083,2023-12-19 06:26:40,4
O006704,C1630,P0423,2023-12-19 10:47:41,2
O003238,C0234,P0183,2023-12-19 11:15:55,1
O000082,C0906,P0012,2023-12-19 14:34:43,5
O004062,C1032,P0140,2023-12-19 15:10:14,1
O001751,C1442,P0298,2023-12-19 18:01:27,5
O004960,C0814,P0342,2023-12-19 20:54:20,3
O008720,C0305,P0053,2023-12-20 00:31:13,5
O000169,C0270,P0287,2023-12-20 05:09:49,3
O007276,C1490,P0389,2023-12-20 07:02:31,3
O003117,C0459,P0371,2023-12-20 08:52:54,2
O002752,C0946,P0001,2023-12-20 10:48:56,5
O006536,C1440,P0236,2023-12-20 15:58:25,2
O005281,C1836,P0392,2023-12-20 17:03:40,1
O009270,C0617,P0398,2023-12-20 17:20:51,1
O006026,C1361,P0009,2023-12-20 18:59:10,2
O005994,C0522,P0425,2023-12-20 19:31:53,5
O002935,C1656,P0366,2023-12-20 19:32:08,5
O004955,C0661,P0330,2023-12-20 20:36:49,3
O000001,C1544,P0388,2023-12-20 20:37:18,2
O005145,C1609,P0296,2023-12-20 21:52:14,1
O000088,C1384,P0207,2023-12-20 23:43:38,2
O006407,C1229,P0166,2023-12-20 23:45:16,5
O007983,C1996,P0346,2023-12-21 01:05:59,4
O003046,C1065,P0099,2023-12-21 04:54:15,4
O000942,C0051,P0335,2023-12-21 05:15:57,1
O003297,C0556,P0466,2023-12-21 06:05:13,4
O003027,C0409,P0482,2023-12-21 08:41:04,4
O007369,C0712,P0241,2023-12-21 09:52:50,4
O006064,C0093,P0384,2023-12-21 11:50:01,5
O006165,C0005,P0353,2023-12-21 12:02:27,4
O003107,C0434,P0259,2023-12-21 13:54:20,3
O003649,C1810,P0053,2023-12-21 14:45:00,4
O001227,C0184,P0414,2023-12-21 14:55:55,1
O004591,C1519,P0293,2023-12-21 15:42:12,5
O007644,C1925,P0282,2023-12-21 15:45:01,4
O005611,C0186,P0061,2023-12-21 15:52:52,3
O000756,C0427,P0178,2023-12-21 16:51:20,2
O003789,C0709,P0049,2023-12-21 17:06:25,2
O001870,C0788,P0143,2023-12-21 18:57:21,2
O006105,C1533,P0478,2023-12-21 20:14:38,4
O001481,C0676,P0374,2023-12-22 06:08:45,4
O001086,C1485,P0271,2023-12-22 06:22:27,1
O002308,C1400,P0242,2023-12-22 08:35:21,4
O001113,C1252,P0059,2023-12-22 14:43:31,1
O006946,C0321,P0258,2023-12-22 16:29:52,3
O009083,C1756,P0490,2023-12-22 17:20:43,4
O006913,C1244,P0302,2023-12-22 19:44:44,5
O008855,C0132,P0180,2023-12-22 19:46:24,5
O006131,C0020,P0195,2023-12-22 21:43:40,3
O006482,C0655,P0123,2023-12-22 23:29:12,3
O002262,C0911,P0077,2023-12-22 23:34:41,4
O002588,C0665,P0355,2023-12-23 00:16:06,5
O003890,C1505,P0095,2023-12-23 01:29:31,3
O000428,C1865,P0454,2023-12-23 06:35:39,2
O002476,C0373,P0184,2023-12-23 08:20:26,5
O003411,C1452,P0139,2023-12-23 09:44:58,1
O004623,C0756,P0068,2023-12-23 10:55:33,1
O001605,C0497,P0247,2023-12-23 12:00:57,2
O003938,C0667,P0358,2023-12-23 12:15:27,3
O006855,C1878,P0477,2023-12-23 19:00:44,3
O000609,C1386,P0342,2023-12-23 21:54:46,2
O002373,C1804,P0054,2023-12-23 22:29:31,1
O008123,C1172,P0254,2023-12-23 23:14:13,1
O007920,C1009,P0119,2023-12-23 23:42:37,4
O007933,C1569,P0240,2023-12-24 00:14:05,3
O004409,C0483,P0036,2023-12-24 03:25:08,4
O000032,C0953,P0456,2023-12-24 03:53:35,1
O004463,C1842,P0276,2023-12-24 04:53:21,4
O003067,C0322,P0477,2023-12-24 05:08:12,2
O004382,C0995,P0322,2023-12-24 06:56:21,2
O009548,C1726,P0300,2023-12-24 07:10:31,1
O007831,C0652,P0149,2023-12-24 07:33:04,4
O005714,C0020,P0376,2023-12-24 09:42:03,3
O009348,C0471,P0352,2023-12-24 10:17:24,5
O003215,C0992,P0097,2023-12-24 11:10:26,1
O001088,C0594,P0254,2023-12-24 12:17:56,3
O005529,C0712,P0255,2023-12-24 15:36:22,3
O001955,C1166,P0450,2023-12-24 16:03:57,4
O005612,C0150,P0384,2023-12-24 17:55:33,5
O006368,C1539,P0207,2023-12-24 18:25:25,5
O008552,C1931,P0279,2023-12-24 18:27:18,5
O001771,C0732,P0361,2023-12-24 22:49:12,5
O004647,C0623,P0002,2023-12-25 01:23:22,1
O006180,C1778,P0070,2023-12-25 06:16:08,5
O007532,C0953,P0301,2023-12-25 07:22:38,2
O007262,C1737,P0465,2023-12-25 07:47:05,1
O005878,C1667,P0233,2023-12-25 09:22:55,2
O006214,C1474,P0434,2023-12-25 10:32:52,3
O009785,C0194,P0184,2023-12-25 10:50:29,1
O008539,C1049,P0277,2023-12-25 10:51:32,2
O008110,C0068,P0188,2023-12-25 14:18:50,2
O007948,C0029,P0021,2023-12-25 19:03:05,2
O001512,C0190,P0149,2023-12-25 20:52:56,3
O001048,C0214,P0091,2023-12-25 22:38:21,2
O001668,C0635,P0390,2023-12-26 02:54:53,4
O005349,C1528,P0373,2023-12-26 04:16:26,1
O008911,C1409,P0428,2023-12-26 07:51:44,3
O009128,C1774,P0226,2023-12-26 09:45:40,5
O006900,C1893,P0030,2023-12-26 15:23:32,2
O000225,C1809,P0299,2023-12-26 16:44:02,3
O007508,C1405,P0016,2023-12-26 17:36:07,5
O007406,C0974,P0121,2023-12-26 20:17:28,1
O001156,C1056,P0031,2023-12-26 20:24:08,4
O007269,C0705,P0337,2023-12-26 20:45:42,3
O007261,C1919,P0158,2023-12-27 03:22:26,2
O004054,C0773,P0124,2023-12-27 04:30:30,2
O007394,C1438,P0450,2023-12-27 04:47:42,4
O006866,C0475,P0336,2023-12-27 05:06:02,5
O004688,C0095,P0289,2023-12-27 08:16:13,1
O002849,C1899,P0119,2023-12-27 08:33:09,5
O009541,C0618,P0490,2023-12-27 10:06:48,3
O001447,C1732,P0379,2023-12-27 11:25:04,2
O004756,C0757,P0474,2023-12-27 11:41:12,2
O005059,C0725,P0448,2023-12-27 12:26:50,1
O004670,C0653,P0125,2023-12-27 13:32:47,2
O007650,C1400,P0329,2023-12-27 14:00:25,4
O004003,C0434,P0140,2023-12-27 14:31:27,3
O000048,C0198,P0149,2023-12-27 15:35:58,2
O000951,C0589,P0213,2023-12-27 16:50:16,1
O007923,C0876,P0499,2023-12-27 18:08:40,2
O009214,C0115,P0041,2023-12-27 18:13:16,3
O002210,C0230,P0061,2023-12-27 18:35:29,5
O002593,C1231,P0291,2023-12-27 21:46:09,1
O005786,C0708,P0314,2023-12-27 22:13:20,5
O004107,C1505,P0079,2023-12-27 22:20:40,2
O000286,C0487,P0284,2023-12-27 23:30:50,4
O000331,C0888,P0289,2023-12-28 04:27:19,5
O002802,C1550,P0215,2023-12-28 06:38:27,5
O005842,C0948,P0107,2023-12-28 07:59:52,4
O000673,C1251,P0042,2023-12-28 09:01:06,5
O002029,C0804,P0376,2023-12-28 10:15:57,5
O004883,C0259,P0491,2023-12-28 12:42:33,2
O007256,C0968,P0238,2023-12-28 12:48:28,2
O002384,C1709,P0093,2023-12-28 16:01:27,1
O007372,C1141,P0128,2023-12-28 16:09:40,5
O007041,C0998,P0300,2023-12-28 16:44:53,1
O009468,C2000,P0177,2023-12-28 17:26:11,3
O008380,C0875,P0177,2023-12-28 19:34:26,4
O000188,C0588,P0469,2023-12-28 23:17:10,4
O004139,C0071,P0147,2023-12-29 00:25:00,3
O005773,C0949,P0473,2023-12-29 00:55:42,3
O006046,C1193,P0213,2023-12-29 01:00:32,3
O007085,C1078,P0419,2023-12-29 04:01:44,4
O008014,C1744,P0189,2023-12-29 12:12:47,4
O001567,C1290,P0268,2023-12-29 13:46:47,4
O002755,C0404,P0034,2023-12-29 15:02:02,5
O004442,C0082,P0471,2023-12-29 15:55:10,5
O003382,C0035,P0148,2023-12-29 16:07:30,3
O003992,C0683,P0276,2023-12-29 21:45:38,2
O008221,C1614,P0007,2023-12-29 22:33:26,2
O009816,C1312,P0180,2023-12-30 07:33:46,3
O003718,C0296,P0174,2023-12-30 10:08:26,5
O001250,C1359,P0271,2023-12-30 13:28:32,1
O009944,C1269,P0474,2023-12-30 19:56:34,3
O002609,C0144,P0178,2023-12-30 20:03:04,2
O004638,C1066,P0478,2023-12-30 20:06:09,5
O005144,C1324,P0424,2023-12-31 02:36:39,1
O002316,C1002,P0105,2023-12-31 07:54:20,2
O009794,C1148,P0216,2023-12-31 11:19:56,2
O001863,C1529,P0141,2023-12-31 12:02:10,3
O006252,C0387,P0277,2023-12-31 12:16:59,2
O009413,C0014,P0093,2023-12-31 12:41:41,2
O007416,C1044,P0133,2023-12-31 15:17:02,1
O001587,C1751,P0027,2023-12-31 20:29:37,2
O007580,C0181,P0481,2023-12-31 21:08:06,5
O007175,C0426,P0460,2024-01-01 00:04:50,4
O005853,C1920,P0117,2024-01-01 00:56:17,2
O006529,C0969,P0102,2024-01-01 02:18:57,2
O003449,C0125,P0207,2024-01-01 03:36:53,5
O001467,C0292,P0037,2024-01-01 06:37:51,5
O006537,C1970,P0158,2024-01-01 06:46:02,3
O002897,C1018,P0456,2024-01-01 08:49:39,2
O008942,C0943,P0195,2024-01-01 09:27:27,3
O000994,C1797,P0280,2024-01-01 09:37:34,5
O000772,C0039,P0116,2024-01-01 11:01:40,4
O007156,C0991,P0141,2024-01-01 11:31:29,5
O009301,C1718,P0417,2024-01-01 14:09:48,1
O008847,C1120,P0117,2024-01-01 14:10:03,2
O008187,C0409,P0207,2024-01-01 15:23:57,5
O003237,C1316,P0431,2024-01-01 17:11:25,3
O005983,C0376,P0442,2024-01-01 17:57:47,3
O007602,C0871,P0491,2024-01-01 20:14:15,5
O009289,C0805,P0156,2024-01-01 20:48:48,2
O005072,C1048,P0141,2024-01-01 21:27:42,5
O009596,C1542,P0280,2024-01-01 22:05:47,3
O002874,C0544,P0054,2024-01-01 23:43:11,4
O003452,C0317,P0136,2024-01-02 02:58:03,4
O005282,C1823,P0092,2024-01-02 05:46:14,4
O004184,C1852,P0246,2024-01-02 09:18:47,3
O006060,C0876,P0041,2024-01-02 10:58:31,3
O009388,C0197,P0305,2024-01-02 11:55:55,4
O001793,C1636,P0027,2024-01-02 12:35:33,3
O002094,C0482,P0069,2024-01-02 15:07:52,3
O007684,C0939,P0415,2024-01-02 15:40:53,1
O002183,C1560,P0181,2024-01-02 16:53:02,5
O004210,C1462,P0395,2024-01-03 06:01:22,4
O000900,C0523,P0158,2024-01-03 08:34:27,4
O000986,C1191,P0006,2024-01-03 09:25:05,2
O001100,C0530,P0493,2024-01-03 10:26:19,5
O009226,C1881,P0238,2024-01-03 10:38:00,2
O009526,C1368,P0010,2024-01-03 14:03:01,4
O009026,C0001,P0191,2024-01-03 15:03:51,3
O007246,C1206,P0379,2024-01-03 17:39:13,1
O008415,C0282,P0410,2024-01-03 19:09:10,1
O002673,C0133,P0281,2024-01-03 20:40:45,1
O003284,C0140,P0492,2024-01-03 23:59:53,2
O005269,C1476,P0461,2024-01-04 00:08:33,3
O009543,C0677,P0440,2024-01-04 00:11:01,2
O006830,C1113,P0124,2024-01-04 01:53:34,5
O004203,C1141,P0272,2024-01-04 02:36:39,4
O005582,C0912,P0116,2024-01-04 05:24:57,5
O000663,C1622,P0315,2024-01-04 06:27:53,4
